file,backend,precision,n_qubits,n_lines,n_nonempty_lines,n_qreg_declarations,n_classical_bits,n_measure,n_barrier,n_cx,n_cz,n_cp,n_cy,n_ch,n_swap,n_ccx,n_cswap,n_2q_gates,n_3q_gates,n_x,n_y,n_z,n_h,n_s,n_sdg,n_t,n_tdg,n_rx,n_ry,n_rz,n_u1,n_u2,n_u3,n_u,n_1q_gates,n_total_gates,n_unique_edges,n_edge_repetitions,max_qubit_degree,avg_qubit_degree,qubit_degree_std,n_connected_components,crude_depth,gates_per_layer_estimate,avg_gate_span,max_gate_span,std_gate_span,entanglement_pressure,midpoint_cut_crossings,has_qft_pattern,n_qft_like_gates,has_iqft_pattern,has_grover_pattern,has_variational_pattern,n_rotation_gates,has_ghz_pattern,n_custom_gates,n_opaque_gates,ratio_2q_gates,ratio_1q_gates,gates_per_qubit,2q_gates_per_qubit,1q_gates_per_qubit,circuit_density,max_fidelity_achieved,n_thresholds_tested,threshold_runtime,min_threshold,forward_runtime
qnn_indep_qiskit_7.qasm,CPU,single,7,172,172,1,7,7,1,90,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,14,0,0,14,0,0,28,118,21,69,6,6.0,0.0,1,24.571428571428573,4.8023255813953485,2.5555555555555554,6,1.4989708403591158,12.857142857142858,49,0,0,0,0,1,14,0,0,0,0.7627118644067796,0.23728813559322035,16.857142857142858,12.857142857142858,4.0,0.09800664451827243,1.0,4,73.38663999689743,8,15468.040999840014
qnn_indep_qiskit_7.qasm,CPU,double,7,172,172,1,7,7,1,90,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,14,0,0,14,0,0,28,118,21,69,6,6.0,0.0,1,24.571428571428573,4.8023255813953485,2.5555555555555554,6,1.4989708403591158,12.857142857142858,49,0,0,0,0,1,14,0,0,0,0.7627118644067796,0.23728813559322035,16.857142857142858,12.857142857142858,4.0,0.09800664451827243,1.0,4,72.90443999809213,8,27018.416000064462
qftentangled_indep_qiskit_15.qasm,CPU,single,15,162,162,1,15,15,1,14,0,105,0,0,7,0,0,126,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,16,142,21,0,3,2.8,0.39999999999999997,1,10.8,2.7777777777777777,3.3333333333333335,14,4.0276819911981905,8.4,8,1,105,0,0,0,0,0,0,0,0.8873239436619719,0.11267605633802817,9.466666666666667,8.4,1.0666666666666667,0.05843621399176955,1.0,2,73.61095999949612,2,44354.592000017874
qftentangled_indep_qiskit_15.qasm,CPU,double,15,162,162,1,15,15,1,14,0,105,0,0,7,0,0,126,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,16,142,21,0,3,2.8,0.39999999999999997,1,10.8,2.7777777777777777,3.3333333333333335,14,4.0276819911981905,8.4,8,1,105,0,0,0,0,0,0,0,0.8873239436619719,0.11267605633802817,9.466666666666667,8.4,1.0666666666666667,0.05843621399176955,1.0,2,98.85313999839127,2,131639.48200002778
dj_indep_qiskit_46.qasm,CPU,single,46,186,186,1,45,45,1,45,0,0,0,0,0,0,0,45,0,0,0,0,44,0,0,0,0,0,0,0,0,47,0,0,91,136,45,0,45,1.9565217391304348,6.416542891955918,1,4.043478260869565,33.634408602150536,23.0,45,12.987173159185437,0.9782608695652174,23,0,0,0,0,0,0,0,0,0,0.33088235294117646,0.6691176470588235,2.9565217391304346,0.9782608695652174,1.9782608695652173,0.015895278167367927,1.0,1,64.55350000178441,1,502968.14500004984
dj_indep_qiskit_46.qasm,CPU,double,46,186,186,1,45,45,1,45,0,0,0,0,0,0,0,45,0,0,0,0,44,0,0,0,0,0,0,0,0,47,0,0,91,136,45,0,45,1.9565217391304348,6.416542891955918,1,4.043478260869565,33.634408602150536,23.0,45,12.987173159185437,0.9782608695652174,23,0,0,0,0,0,0,0,0,0,0.33088235294117646,0.6691176470588235,2.9565217391304346,0.9782608695652174,1.9782608695652173,0.015895278167367927,1.0,1,87.9588200012222,1,2472890.193000203
qpeexact_indep_qiskit_15.qasm,CPU,single,15,161,161,2,14,14,1,0,0,105,0,0,7,0,0,112,0,1,0,0,28,0,0,0,0,0,0,0,0,0,0,0,29,141,7,0,1,1.0,0.0,7,10.733333333333333,2.7018633540372674,7.0,13,4.0,7.466666666666667,7,1,94,0,0,0,0,0,0,0,0.7943262411347518,0.20567375886524822,9.4,7.466666666666667,1.9333333333333333,0.058385093167701865,1.0,1,62.020940001821145,1,40182.801999908406
qpeexact_indep_qiskit_15.qasm,CPU,double,15,161,161,2,14,14,1,0,0,105,0,0,7,0,0,112,0,1,0,0,28,0,0,0,0,0,0,0,0,0,0,0,29,141,7,0,1,1.0,0.0,7,10.733333333333333,2.7018633540372674,7.0,13,4.0,7.466666666666667,7,1,94,0,0,0,0,0,0,0,0.7943262411347518,0.20567375886524822,9.4,7.466666666666667,1.9333333333333333,0.058385093167701865,1.0,1,67.567639995832,1,192913.36900001625
dj_indep_qiskit_47.qasm,CPU,single,47,190,190,1,46,46,1,46,0,0,0,0,0,0,0,46,0,0,0,0,46,0,0,0,0,0,0,0,0,47,0,0,93,139,46,0,46,1.9574468085106382,6.4937201966093,1,4.042553191489362,34.38421052631579,23.5,46,13.275918047351754,0.9787234042553191,23,0,0,0,0,0,0,0,0,0,0.33093525179856115,0.6690647482014388,2.9574468085106385,0.9787234042553191,1.9787234042553192,0.015565509518477044,1.0,1,73.90958000323735,1,472496.75700004445
dj_indep_qiskit_47.qasm,CPU,double,47,190,190,1,46,46,1,46,0,0,0,0,0,0,0,46,0,0,0,0,46,0,0,0,0,0,0,0,0,47,0,0,93,139,46,0,46,1.9574468085106382,6.4937201966093,1,4.042553191489362,34.38421052631579,23.5,46,13.275918047351754,0.9787234042553191,23,0,0,0,0,0,0,0,0,0,0.33093525179856115,0.6690647482014388,2.9574468085106385,0.9787234042553191,1.9787234042553192,0.015565509518477044,1.0,1,82.96901999856345,1,2634362.5539998175
qpeinexact_indep_qiskit_15.qasm,CPU,single,15,161,161,2,14,14,1,0,0,105,0,0,7,0,0,112,0,1,0,0,28,0,0,0,0,0,0,0,0,0,0,0,29,141,7,0,1,1.0,0.0,7,10.733333333333333,2.7018633540372674,7.0,13,4.0,7.466666666666667,7,1,92,0,0,0,0,0,0,0,0.7943262411347518,0.20567375886524822,9.4,7.466666666666667,1.9333333333333333,0.058385093167701865,1.0,1,66.74420000053942,1,37378.0179998721
qpeinexact_indep_qiskit_15.qasm,CPU,double,15,161,161,2,14,14,1,0,0,105,0,0,7,0,0,112,0,1,0,0,28,0,0,0,0,0,0,0,0,0,0,0,29,141,7,0,1,1.0,0.0,7,10.733333333333333,2.7018633540372674,7.0,13,4.0,7.466666666666667,7,1,92,0,0,0,0,0,0,0,0.7943262411347518,0.20567375886524822,9.4,7.466666666666667,1.9333333333333333,0.058385093167701865,1.0,1,67.89528000517748,1,157826.14700001432
wstate_indep_qiskit_28.qasm,CPU,single,28,142,142,1,28,28,1,27,27,0,0,0,0,0,0,54,0,1,0,0,0,0,0,0,0,0,54,0,0,0,0,0,55,109,54,0,2,1.9285714285714286,0.25753937681885636,1,5.071428571428571,21.492957746478876,1.0,1,0.0,1.9285714285714286,2,0,0,0,0,1,54,0,0,0,0.4954128440366973,0.5045871559633027,3.892857142857143,1.9285714285714286,1.9642857142857142,0.027414486921529174,1.0,2,72.0298999978695,2,56718.29600003548
wstate_indep_qiskit_28.qasm,CPU,double,28,142,142,1,28,28,1,27,27,0,0,0,0,0,0,54,0,1,0,0,0,0,0,0,0,0,54,0,0,0,0,0,55,109,54,0,2,1.9285714285714286,0.25753937681885636,1,5.071428571428571,21.492957746478876,1.0,1,0.0,1.9285714285714286,2,0,0,0,0,1,54,0,0,0,0.4954128440366973,0.5045871559633027,3.892857142857143,1.9285714285714286,1.9642857142857142,0.027414486921529174,1.0,2,68.10749999713153,2,53422.29200003203
portfoliovqe_indep_qiskit_10.qasm,CPU,single,10,190,190,1,10,10,1,0,135,0,0,0,0,0,0,135,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,40,175,45,90,9,9.0,0.0,1,19.0,9.210526315789474,3.6666666666666665,9,2.211083193570267,13.5,75,0,0,0,0,1,40,0,0,0,0.7714285714285715,0.22857142857142856,17.5,13.5,4.0,0.09210526315789473,1.0,5,71.92311999970116,16,38045.080000010785
portfoliovqe_indep_qiskit_10.qasm,CPU,double,10,190,190,1,10,10,1,0,135,0,0,0,0,0,0,135,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,40,175,45,90,9,9.0,0.0,1,19.0,9.210526315789474,3.6666666666666665,9,2.211083193570267,13.5,75,0,0,0,0,1,40,0,0,0,0.7714285714285715,0.22857142857142856,17.5,13.5,4.0,0.09210526315789473,1.0,5,67.08724000491202,16,82482.0610001916
dj_indep_qiskit_48.qasm,CPU,single,48,194,194,1,47,47,1,47,0,0,0,0,0,0,0,47,0,0,0,0,48,0,0,0,0,0,0,0,0,47,0,0,95,142,47,0,47,1.9583333333333333,6.570002325384333,1,4.041666666666667,35.1340206185567,24.0,47,13.564659966250536,0.9791666666666666,24,0,0,0,0,0,0,0,0,0,0.33098591549295775,0.6690140845070423,2.9583333333333335,0.9791666666666666,1.9791666666666667,0.01524914089347079,1.0,1,67.95302000246011,1,511738.88499994064
dj_indep_qiskit_48.qasm,CPU,double,48,194,194,1,47,47,1,47,0,0,0,0,0,0,0,47,0,0,0,0,48,0,0,0,0,0,0,0,0,47,0,0,95,142,47,0,47,1.9583333333333333,6.570002325384333,1,4.041666666666667,35.1340206185567,24.0,47,13.564659966250536,0.9791666666666666,24,0,0,0,0,0,0,0,0,0,0.33098591549295775,0.6690140845070423,2.9583333333333335,0.9791666666666666,1.9791666666666667,0.01524914089347079,1.0,1,81.24687999952585,1,2663635.601999995
grover-noancilla_indep_qiskit_5.qasm,CPU,single,5,202,202,2,5,5,1,84,0,45,0,0,0,0,0,129,0,1,0,0,4,0,0,0,0,0,0,0,0,24,0,0,29,158,12,72,3,3.0,0.0,1,40.4,2.7970297029702973,1.7142857142857142,3,0.7953949089757174,25.8,54,1,45,0,0,0,0,0,0,0,0.8164556962025317,0.18354430379746836,31.6,25.8,5.8,0.15643564356435644,1.0,3,70.26760000153445,4,9266.05600019684
grover-noancilla_indep_qiskit_5.qasm,CPU,double,5,202,202,2,5,5,1,84,0,45,0,0,0,0,0,129,0,1,0,0,4,0,0,0,0,0,0,0,0,24,0,0,29,158,12,72,3,3.0,0.0,1,40.4,2.7970297029702973,1.7142857142857142,3,0.7953949089757174,25.8,54,1,45,0,0,0,0,0,0,0,0.8164556962025317,0.18354430379746836,31.6,25.8,5.8,0.15643564356435644,1.0,3,88.42418000567704,4,13734.593999979552
groundstate_medium_indep_qiskit_12.qasm,CPU,single,12,185,185,1,12,12,1,0,132,0,0,0,0,0,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,36,168,66,66,11,11.0,0.0,1,15.416666666666666,10.897297297297298,4.333333333333333,11,2.6874192494328497,11.0,72,0,0,0,0,0,0,0,0,0,0.7857142857142857,0.21428571428571427,14.0,11.0,3.0,0.07567567567567568,0.99,5,114.02086000307463,16,42903.55200006161
groundstate_medium_indep_qiskit_12.qasm,CPU,double,12,185,185,1,12,12,1,0,132,0,0,0,0,0,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,36,168,66,66,11,11.0,0.0,1,15.416666666666666,10.897297297297298,4.333333333333333,11,2.6874192494328497,11.0,72,0,0,0,0,0,0,0,0,0,0.7857142857142857,0.21428571428571427,14.0,11.0,3.0,0.07567567567567568,1.0,5,71.84016000246629,16,120845.94999992987
dj_indep_qiskit_49.qasm,CPU,single,49,198,198,1,48,48,1,48,0,0,0,0,0,0,0,48,0,0,0,0,50,0,0,0,0,0,0,0,0,47,0,0,97,145,48,0,48,1.9591836734693877,6.645419424958142,1,4.040816326530612,35.88383838383839,24.5,48,13.853399101544236,0.9795918367346939,24,0,0,0,0,0,0,0,0,0,0.3310344827586207,0.6689655172413793,2.9591836734693877,0.9795918367346939,1.9795918367346939,0.014945372088229231,1.0,1,70.87571999873035,1,567406.2169998069
dj_indep_qiskit_49.qasm,CPU,double,49,198,198,1,48,48,1,48,0,0,0,0,0,0,0,48,0,0,0,0,50,0,0,0,0,0,0,0,0,47,0,0,97,145,48,0,48,1.9591836734693877,6.645419424958142,1,4.040816326530612,35.88383838383839,24.5,48,13.853399101544236,0.9795918367346939,24,0,0,0,0,0,0,0,0,0,0.3310344827586207,0.6689655172413793,2.9591836734693877,0.9795918367346939,1.9795918367346939,0.014945372088229231,1.0,1,83.93313999986276,1,2776275.956000027
wstate_indep_qiskit_29.qasm,CPU,single,29,147,147,1,29,29,1,28,28,0,0,0,0,0,0,56,0,1,0,0,0,0,0,0,0,0,56,0,0,0,0,0,57,113,56,0,2,1.9310344827586208,0.2533954906327425,1,5.068965517241379,22.292517006802722,1.0,1,0.0,1.9310344827586208,2,0,0,0,0,1,56,0,0,0,0.49557522123893805,0.504424778761062,3.896551724137931,1.9310344827586208,1.9655172413793103,0.02650715458597232,1.0,2,71.40762000344694,2,48344.422000227496
wstate_indep_qiskit_29.qasm,CPU,double,29,147,147,1,29,29,1,28,28,0,0,0,0,0,0,56,0,1,0,0,0,0,0,0,0,0,56,0,0,0,0,0,57,113,56,0,2,1.9310344827586208,0.2533954906327425,1,5.068965517241379,22.292517006802722,1.0,1,0.0,1.9310344827586208,2,0,0,0,0,1,56,0,0,0,0.49557522123893805,0.504424778761062,3.896551724137931,1.9310344827586208,1.9655172413793103,0.02650715458597232,1.0,2,71.43887999700382,2,59744.45800005924
qft_indep_qiskit_16.qasm,CPU,single,16,166,166,1,32,16,1,0,0,120,0,0,8,0,0,128,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,16,144,8,0,1,1.0,0.0,8,10.375,1.5421686746987953,8.0,15,4.58257569495584,8.0,8,1,120,0,0,0,0,0,0,0,0.8888888888888888,0.1111111111111111,9.0,8.0,1.0,0.05421686746987952,1.0,1,74.42440000013448,1,29754.51800011797
qft_indep_qiskit_16.qasm,CPU,double,16,166,166,1,32,16,1,0,0,120,0,0,8,0,0,128,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,16,144,8,0,1,1.0,0.0,8,10.375,1.5421686746987953,8.0,15,4.58257569495584,8.0,8,1,120,0,0,0,0,0,0,0,0.8888888888888888,0.1111111111111111,9.0,8.0,1.0,0.05421686746987952,1.0,1,115.73795999865979,1,134733.80500014173
ae_indep_qiskit_12.qasm,CPU,single,12,140,140,2,12,12,1,22,0,55,0,0,0,0,0,77,0,0,0,0,11,0,0,0,0,0,0,0,0,11,11,12,45,122,11,11,11,1.8333333333333333,2.763853991962833,1,11.666666666666666,4.714285714285714,5.0,10,3.1622776601683795,6.416666666666667,10,1,55,0,0,0,0,0,0,0,0.7,0.3,9.166666666666666,6.416666666666667,2.75,0.06547619047619048,0.99,3,67.45679999585263,4,20604.626999993343
ae_indep_qiskit_12.qasm,CPU,double,12,140,140,2,12,12,1,22,0,55,0,0,0,0,0,77,0,0,0,0,11,0,0,0,0,0,0,0,0,11,11,12,45,122,11,11,11,1.8333333333333333,2.763853991962833,1,11.666666666666666,4.714285714285714,5.0,10,3.1622776601683795,6.416666666666667,10,1,55,0,0,0,0,0,0,0,0.7,0.3,9.166666666666666,6.416666666666667,2.75,0.06547619047619048,1.0,3,74.67431999975815,4,25913.437999843154
dj_indep_qiskit_50.qasm,CPU,single,50,202,202,1,49,49,1,49,0,0,0,0,0,0,0,49,0,0,0,0,52,0,0,0,0,0,0,0,0,47,0,0,99,148,49,0,49,1.96,6.720000000000001,1,4.04,36.633663366336634,25.0,49,14.142135623730951,0.98,25,0,0,0,0,0,0,0,0,0,0.3310810810810811,0.668918918918919,2.96,0.98,1.98,0.014653465346534653,1.0,1,72.62268000049517,1,568798.7040000735
dj_indep_qiskit_50.qasm,CPU,double,50,202,202,1,49,49,1,49,0,0,0,0,0,0,0,49,0,0,0,0,52,0,0,0,0,0,0,0,0,47,0,0,99,148,49,0,49,1.96,6.720000000000001,1,4.04,36.633663366336634,25.0,49,14.142135623730951,0.98,25,0,0,0,0,0,0,0,0,0,0.3310810810810811,0.668918918918919,2.96,0.98,1.98,0.014653465346534653,1.0,1,88.09635999496095,1,3014911.528999801
pricingcall_indep_qiskit_11.qasm,CPU,single,11,171,171,1,11,11,1,52,0,0,0,0,0,24,0,52,24,20,0,0,0,0,0,0,0,0,32,0,0,0,1,21,74,150,20,56,6,3.6363636363636362,2.42234774444986,1,15.545454545454545,6.754385964912281,2.6052631578947367,6,2.007085785859826,4.7272727272727275,24,0,0,0,1,1,32,0,0,0,0.49523809523809526,0.5047619047619047,9.545454545454545,4.7272727272727275,4.818181818181818,0.05582137161084529,1.0,4,69.48062000446953,8,30086.573000007775
pricingcall_indep_qiskit_11.qasm,CPU,double,11,171,171,1,11,11,1,52,0,0,0,0,0,24,0,52,24,20,0,0,0,0,0,0,0,0,32,0,0,0,1,21,74,150,20,56,6,3.6363636363636362,2.42234774444986,1,15.545454545454545,6.754385964912281,2.6052631578947367,6,2.007085785859826,4.7272727272727275,24,0,0,0,1,1,32,0,0,0,0.49523809523809526,0.5047619047619047,9.545454545454545,4.7272727272727275,4.818181818181818,0.05582137161084529,1.0,4,75.34110000124201,8,68476.00499982946
wstate_indep_qiskit_30.qasm,CPU,single,30,152,152,1,30,30,1,29,29,0,0,0,0,0,0,58,0,1,0,0,0,0,0,0,0,0,58,0,0,0,0,0,59,117,58,0,2,1.9333333333333333,0.24944382578492943,1,5.066666666666666,23.092105263157897,1.0,1,0.0,1.9333333333333333,2,0,0,0,0,1,58,0,0,0,0.49572649572649574,0.5042735042735043,3.9,1.9333333333333333,1.9666666666666666,0.025657894736842105,1.0,2,69.60874000214972,2,51201.92500005942
wstate_indep_qiskit_30.qasm,CPU,double,30,152,152,1,30,30,1,29,29,0,0,0,0,0,0,58,0,1,0,0,0,0,0,0,0,0,58,0,0,0,0,0,59,117,58,0,2,1.9333333333333333,0.24944382578492943,1,5.066666666666666,23.092105263157897,1.0,1,0.0,1.9333333333333333,2,0,0,0,0,1,58,0,0,0,0.49572649572649574,0.5042735042735043,3.9,1.9333333333333333,1.9666666666666666,0.025657894736842105,1.0,2,68.87638000189327,2,61184.691000089515
qwalk-v-chain_indep_qiskit_9.qasm,CPU,double,9,149,149,3,9,9,1,6,0,0,0,0,0,24,0,6,24,28,0,0,1,0,0,0,0,0,0,0,0,2,0,0,31,61,10,92,4,2.5,1.118033988749895,1,16.555555555555557,2.2348993288590604,2.5294117647058822,4,0.9150793638884733,0.6666666666666666,30,0,0,0,1,0,0,0,0,0,0.16216216216216217,0.8378378378378378,4.111111111111111,0.6666666666666666,3.4444444444444446,0.027591349739000747,1.0,4,72.47873999876902,8,23996.29699997604
pricingput_indep_qiskit_11.qasm,CPU,single,11,177,177,1,11,11,1,52,0,0,0,0,0,24,0,52,24,26,0,0,0,0,0,0,0,0,32,0,0,0,1,21,80,156,20,56,6,3.6363636363636362,2.42234774444986,1,16.09090909090909,6.898305084745763,2.6052631578947367,6,2.007085785859826,4.7272727272727275,24,0,0,0,1,1,32,0,0,0,0.46846846846846846,0.5315315315315315,10.090909090909092,4.7272727272727275,5.363636363636363,0.05701078582434515,0.995,4,69.1763799986802,8,30330.69799974328
pricingput_indep_qiskit_11.qasm,CPU,double,11,177,177,1,11,11,1,52,0,0,0,0,0,24,0,52,24,26,0,0,0,0,0,0,0,0,32,0,0,0,1,21,80,156,20,56,6,3.6363636363636362,2.42234774444986,1,16.09090909090909,6.898305084745763,2.6052631578947367,6,2.007085785859826,4.7272727272727275,24,0,0,0,1,1,32,0,0,0,0.46846846846846846,0.5315315315315315,10.090909090909092,4.7272727272727275,5.363636363636363,0.05701078582434515,0.995,4,74.62582000298426,8,64557.62900004629
qftentangled_indep_qiskit_16.qasm,CPU,single,16,181,181,1,16,16,1,15,0,120,0,0,8,0,0,143,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,17,160,23,0,3,2.75,0.4330127018922193,1,11.3125,2.8287292817679557,3.4347826086956523,15,4.291813105827154,8.9375,9,1,120,0,0,0,0,0,0,0,0.89375,0.10625,10.0,8.9375,1.0625,0.055248618784530384,1.0,2,71.12881999928504,2,74144.95100005297
qftentangled_indep_qiskit_16.qasm,CPU,double,16,181,181,1,16,16,1,15,0,120,0,0,8,0,0,143,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,17,160,23,0,3,2.75,0.4330127018922193,1,11.3125,2.8287292817679557,3.4347826086956523,15,4.291813105827154,8.9375,9,1,120,0,0,0,0,0,0,0,0.89375,0.10625,10.0,8.9375,1.0625,0.055248618784530384,1.0,2,77.76025999919511,2,163999.7910000966
wstate_indep_qiskit_31.qasm,CPU,single,31,157,157,1,31,31,1,30,30,0,0,0,0,0,0,60,0,1,0,0,0,0,0,0,0,0,60,0,0,0,0,0,61,121,60,0,2,1.935483870967742,0.2456701001891583,1,5.064516129032258,23.89171974522293,1.0,1,0.0,1.935483870967742,2,0,0,0,0,1,60,0,0,0,0.49586776859504134,0.5041322314049587,3.903225806451613,1.935483870967742,1.967741935483871,0.024861310869118552,1.0,2,73.59544000355527,2,59202.56799989147
wstate_indep_qiskit_31.qasm,CPU,double,31,157,157,1,31,31,1,30,30,0,0,0,0,0,0,60,0,1,0,0,0,0,0,0,0,0,60,0,0,0,0,0,61,121,60,0,2,1.935483870967742,0.2456701001891583,1,5.064516129032258,23.89171974522293,1.0,1,0.0,1.935483870967742,2,0,0,0,0,1,60,0,0,0,0.49586776859504134,0.5041322314049587,3.903225806451613,1.935483870967742,1.967741935483871,0.024861310869118552,1.0,2,66.21727999881841,2,61345.83599981852
qpeexact_indep_qiskit_16.qasm,CPU,single,16,179,179,2,15,15,1,0,0,120,0,0,7,0,0,127,0,1,0,0,30,0,0,0,0,0,0,0,0,0,0,0,31,158,7,0,1,1.0,0.0,7,11.1875,2.7709497206703912,8.0,14,4.0,7.9375,7,1,106,0,0,0,0,0,0,0,0.8037974683544303,0.1962025316455696,9.875,7.9375,1.9375,0.055167597765363126,1.0,1,73.75780000002123,1,41945.4689999111
qpeexact_indep_qiskit_16.qasm,CPU,double,16,179,179,2,15,15,1,0,0,120,0,0,7,0,0,127,0,1,0,0,30,0,0,0,0,0,0,0,0,0,0,0,31,158,7,0,1,1.0,0.0,7,11.1875,2.7709497206703912,8.0,14,4.0,7.9375,7,1,106,0,0,0,0,0,0,0,0.8037974683544303,0.1962025316455696,9.875,7.9375,1.9375,0.055167597765363126,1.0,1,65.36889999988489,1,194091.13799978513
qpeinexact_indep_qiskit_16.qasm,CPU,single,16,179,179,2,15,15,1,0,0,120,0,0,7,0,0,127,0,1,0,0,30,0,0,0,0,0,0,0,0,0,0,0,31,158,7,0,1,1.0,0.0,7,11.1875,2.7709497206703912,8.0,14,4.0,7.9375,7,1,107,0,0,0,0,0,0,0,0.8037974683544303,0.1962025316455696,9.875,7.9375,1.9375,0.055167597765363126,1.0,1,64.85456000082195,1,41427.96400003135
qpeinexact_indep_qiskit_16.qasm,CPU,double,16,179,179,2,15,15,1,0,0,120,0,0,7,0,0,127,0,1,0,0,30,0,0,0,0,0,0,0,0,0,0,0,31,158,7,0,1,1.0,0.0,7,11.1875,2.7709497206703912,8.0,14,4.0,7.9375,7,1,107,0,0,0,0,0,0,0,0.8037974683544303,0.1962025316455696,9.875,7.9375,1.9375,0.055167597765363126,1.0,1,67.48999999836087,1,195387.80799979577
wstate_indep_qiskit_32.qasm,CPU,single,32,162,162,1,32,32,1,31,31,0,0,0,0,0,0,62,0,1,0,0,0,0,0,0,0,0,62,0,0,0,0,0,63,125,62,0,2,1.9375,0.24206145913796356,1,5.0625,24.691358024691358,1.0,1,0.0,1.9375,2,0,0,0,0,1,62,0,0,0,0.496,0.504,3.90625,1.9375,1.96875,0.024112654320987654,1.0,2,72.97417999943718,2,54384.216999751516
wstate_indep_qiskit_32.qasm,CPU,double,32,162,162,1,32,32,1,31,31,0,0,0,0,0,0,62,0,1,0,0,0,0,0,0,0,0,62,0,0,0,0,0,63,125,62,0,2,1.9375,0.24206145913796356,1,5.0625,24.691358024691358,1.0,1,0.0,1.9375,2,0,0,0,0,1,62,0,0,0,0.496,0.504,3.90625,1.9375,1.96875,0.024112654320987654,1.0,2,69.58577999612316,2,63922.38000000361
qft_indep_qiskit_17.qasm,CPU,single,17,184,184,1,34,17,1,0,0,136,0,0,8,0,0,144,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,17,161,8,0,1,1.0,0.0,8,10.823529411764707,1.5706521739130435,9.0,16,4.58257569495584,8.470588235294118,8,1,136,0,0,0,0,0,0,0,0.8944099378881988,0.10559006211180125,9.470588235294118,8.470588235294118,1.0,0.051470588235294115,1.0,1,70.53331999923103,1,33536.01900016656
qft_indep_qiskit_17.qasm,CPU,double,17,184,184,1,34,17,1,0,0,136,0,0,8,0,0,144,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,17,161,8,0,1,1.0,0.0,8,10.823529411764707,1.5706521739130435,9.0,16,4.58257569495584,8.470588235294118,8,1,136,0,0,0,0,0,0,0,0.8944099378881988,0.10559006211180125,9.470588235294118,8.470588235294118,1.0,0.051470588235294115,1.0,1,132.22921999986283,1,143952.79699994717
portfolioqaoa_indep_qiskit_7.qasm,CPU,single,7,112,112,1,14,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,14,0,28,28,0,0,0,0.0,0.0,0,16.0,1.75,0.0,0,0.0,0.0,0,0,0,0,0,1,7,0,0,0,0.0,1.0,4.0,0.0,4.0,0.03571428571428571,1.0,4,70.09550000075251,8,20041.02899983991
portfolioqaoa_indep_qiskit_7.qasm,CPU,double,7,112,112,1,14,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,14,0,28,28,0,0,0,0.0,0.0,0,16.0,1.75,0.0,0,0.0,0.0,0,0,0,0,0,1,7,0,0,0,0.0,1.0,4.0,0.0,4.0,0.03571428571428571,1.0,4,66.44041999825276,8,39955.81099996343
portfoliovqe_indep_qiskit_11.qasm,CPU,single,11,225,225,1,11,11,1,0,165,0,0,0,0,0,0,165,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,44,209,55,110,10,10.0,0.0,1,20.454545454545453,10.217777777777778,4.0,10,2.449489742783178,15.0,90,0,0,0,0,1,44,0,0,0,0.7894736842105263,0.21052631578947367,19.0,15.0,4.0,0.08444444444444445,1.0,5,114.14306000224315,16,45523.2149999938
portfoliovqe_indep_qiskit_11.qasm,CPU,double,11,225,225,1,11,11,1,0,165,0,0,0,0,0,0,165,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,44,209,55,110,10,10.0,0.0,1,20.454545454545453,10.217777777777778,4.0,10,2.449489742783178,15.0,90,0,0,0,0,1,44,0,0,0,0.7894736842105263,0.21052631578947367,19.0,15.0,4.0,0.08444444444444445,1.0,5,74.84532000380568,16,92721.91199997906
wstate_indep_qiskit_33.qasm,CPU,single,33,167,167,1,33,33,1,32,32,0,0,0,0,0,0,64,0,1,0,0,0,0,0,0,0,0,64,0,0,0,0,0,65,129,64,0,2,1.9393939393939394,0.2386062992124791,1,5.0606060606060606,25.491017964071858,1.0,1,0.0,1.9393939393939394,2,0,0,0,0,1,64,0,0,0,0.49612403100775193,0.5038759689922481,3.909090909090909,1.9393939393939394,1.9696969696969697,0.023407729994556342,1.0,2,72.10293999523856,2,59017.772000224795
